ISIC_Detailed,MainActivityDescription,ISIC_Section,Typical_Capital_TZS,Count,Sector_Name
1071,MANUFACTURE OF BAKERY PROFUCTS,C,41035000.0,1,Manufacturing
1071,MANUFACTURE OF BEKARY PRODUCT,C,18539000.0,2,Manufacturing
1071,MANUFACTURE OF BISCUIT,C,1200000.0,1,Manufacturing
1071,MANUFACTURE OF BREAD,C,1178000.0,1,Manufacturing
1071,MANUFACTURING,C,4200000.0,1,Manufacturing
1071,MANUFACTURING OF BAKERY,C,4643000.0,1,Manufacturing
1071,MANUFACTURING OF BISCUITS,C,10175000.0,1,Manufacturing
1071,MANUFACTURING OF CAKE AND BREADS,C,2957000.0,1,Manufacturing
1071,Manufacture of bakery products,C,13721500.0,8,Manufacturing
1071,UFATUAJI WA TOFARI,C,1401000.0,1,Manufacturing
1071,UOKAJI NA UUZAJI WA MIKATE NA BIDHAA ZA NGANO,C,1743000.0,1,Manufacturing
1071,UOKAJI WA CAKE,C,257500.0,2,Manufacturing
1071,UOKAJI WA MAANDAZI NA KEKI,C,529000.0,1,Manufacturing
1071,UOKAJI WA MIKATE,C,5042500.0,4,Manufacturing
1071,UOKAJI WA MIKATE NA KEKI,C,270000.0,1,Manufacturing
1071,UPIKAJI WA MIKATE MAANDAZI NA DONUTS,C,105000.0,1,Manufacturing
1071,UTANGENEZAJI NA UUZAJI WA KEKI,C,36114000.0,1,Manufacturing
1071,UTENEZAJI NA UOKAJI MIKATE NA KEKI,C,312000.0,1,Manufacturing
1071,UTENGENAZAJI KEKI,C,509000.0,1,Manufacturing
1071,UTENGENEJI CAKE,C,151955000.0,1,Manufacturing
1071,UTENGENEZA WA MIKATE,C,438000.0,1,Manufacturing
1071,UTENGENEZAJI  NA UUZAJI WA BIDHAA ZA NGANO,C,2229000.0,1,Manufacturing
1071,UTENGENEZAJI  WA CAKE,C,223000.0,1,Manufacturing
1071,UTENGENEZAJI  WA MIKATE,C,2295000.0,1,Manufacturing
1071,UTENGENEZAJI CAKE,C,166000.0,2,Manufacturing
1071,UTENGENEZAJI KEKI,C,741500.0,2,Manufacturing
1071,UTENGENEZAJI MIKATE,C,8499000.0,1,Manufacturing
1071,"UTENGENEZAJI MIKATE, CAKE NA MAANDAZI",C,853000.0,1,Manufacturing
1071,UTENGENEZAJI NA USAMBAZAJI WA KEKI,C,449000.0,1,Manufacturing
1071,UTENGENEZAJI NA UUZAJI WA BISCUIT NA MIKATE,C,119852000.0,1,Manufacturing
1071,UTENGENEZAJI NA UUZAJI WA KEKI,C,200500.0,2,Manufacturing
1071,UTENGENEZAJI NA UUZAJI WA KEKI REJAREJA,C,383000.0,1,Manufacturing
1071,UTENGENEZAJI NA UUZAJI WA MIKATE,C,1999000.0,2,Manufacturing
1071,UTENGENEZAJI NA UUZAJI WA MIKATE  NA CAKE,C,166000.0,1,Manufacturing
1071,UTENGENEZAJI NA UUZAJI WA MIKATE JUMLA,C,11063000.0,1,Manufacturing
1071,UTENGENEZAJI NA UUZAJI WA VITAFUNWA,C,5388000.0,3,Manufacturing
1071,UTENGENEZAJI WA  MIKATE,C,11864000.0,2,Manufacturing
1071,UTENGENEZAJI WA BIDHAA ZA KEKI NA MIKATE,C,31876000.0,1,Manufacturing
1071,UTENGENEZAJI WA BIDHAA ZA KUOKA,C,1006000.0,1,Manufacturing
1071,UTENGENEZAJI WA BIDHAA ZA NGANO,C,133000.0,1,Manufacturing
1071,UTENGENEZAJI WA BIDHAA ZA VYAKULA,C,3066000.0,1,Manufacturing
1071,UTENGENEZAJI WA BISCUTI,C,289000.0,1,Manufacturing
1071,UTENGENEZAJI WA BITES,C,894000.0,1,Manufacturing
1071,UTENGENEZAJI WA CAKE,C,268000.0,3,Manufacturing
1071,UTENGENEZAJI WA CAKE MAANDAZI NA MIKATE,C,1520000.0,1,Manufacturing
1071,UTENGENEZAJI WA CAKE NA BITES,C,126773000.0,1,Manufacturing
1071,UTENGENEZAJI WA CAKE NA MIKATE,C,3858000.0,1,Manufacturing
1071,UTENGENEZAJI WA CAKES,C,4361500.0,2,Manufacturing
1071,UTENGENEZAJI WA CAKES  NA BITES,C,794000.0,1,Manufacturing
1071,"UTENGENEZAJI WA KAKE NA MANDAZI, MIKATE",C,112000.0,1,Manufacturing
1071,UTENGENEZAJI WA KEKI,C,3428000.0,16,Manufacturing
1071,UTENGENEZAJI WA KEKI NA BITES,C,997000.0,1,Manufacturing
1071,UTENGENEZAJI WA KEKI NA MIKATE,C,4877000.0,1,Manufacturing
1071,UTENGENEZAJI WA KEKI NA UUZAJI,C,1686000.0,1,Manufacturing
1071,UTENGENEZAJI WA KEKI NA VITAFUNWA,C,1410000.0,3,Manufacturing
1071,UTENGENEZAJI WA KEKI NA VITAFUNYWA KWA REJAREJA,C,131960000.0,1,Manufacturing
1071,UTENGENEZAJI WA MIKATE,C,1810000.0,26,Manufacturing
1071,"UTENGENEZAJI WA MIKATE ,KEKI ,MAANDAZI",C,2694000.0,1,Manufacturing
1071,UTENGENEZAJI WA MIKATE KEKI NA MAANDAZI,C,4006000.0,1,Manufacturing
1071,UTENGENEZAJI WA MIKATE NA BIDHAA NYINGINE ZA UNGA WA NGANO,C,669000.0,1,Manufacturing
1071,UTENGENEZAJI WA MIKATE NA CAKE,C,48419000.0,3,Manufacturing
1071,UTENGENEZAJI WA MIKATE NA KEKI,C,1963000.0,5,Manufacturing
1071,UTENGENEZAJI WA MIKATE NA MAANDAZI,C,1916500.0,2,Manufacturing
1071,"UTENGENEZAJI WA MIKATE, MAANDAZI",C,1213000.0,1,Manufacturing
1071,"UTENGENEZAJI WA MIKATE,CAKE NA MAANDAZI",C,1024000.0,1,Manufacturing
1071,UTENGENEZAJI WA UOKAJI WA MIKATE,C,211288000.0,1,Manufacturing
1071,UTENGENEZAJI WA VITAFUNWA,C,3038000.0,2,Manufacturing
1071,UTENGENEZAJI WA VITU VYA SAMANI,C,288000.0,1,Manufacturing
1071,UTENGENEZAJI WA VYAKULA,C,9753000.0,1,Manufacturing
1071,UTENGENEZAJI WAA KEKI NAA BITE,C,2737000.0,1,Manufacturing
1071,UTENGENZAJI NA UUZAJI WA KEKI NA VITAFUNWA,C,1418000.0,1,Manufacturing
1071,UTOAJI WA HUDUMA YA UTENGENEZAJI VITU VYA NGANO,C,1755000.0,1,Manufacturing
1071,UUZAJI NA UTENGENEZAJI WA MIKATE,C,136000.0,1,Manufacturing
1071,UUZAJI WA BIDHAA ZA UNGA,C,7242000.0,1,Manufacturing
1071,UUZALISHAJI WA MIKATE,C,514000.0,1,Manufacturing
1071,UZALISHAJI MIKATE,C,1516000.0,1,Manufacturing
1071,UZALISHAJI WA BISKUTI,C,160507000.0,1,Manufacturing
1071,UZALISHAJI WA MIKATE,C,1367000.0,2,Manufacturing
1071,Uokaji na uuzaji wa vitafunwa,C,105000.0,1,Manufacturing
1071,Utengenezaji wa Bidhaa za mikate,C,102182000.0,1,Manufacturing
1071,Utengenezaji wa mikate,C,153000.0,1,Manufacturing
1071,Uzalishaji wa mikate,C,15426000.0,1,Manufacturing
1071,uuzaji na upishi vitafunwa kama keki mikate nk,C,2843000.0,1,Manufacturing
1072,Manufacture of sugar,C,1620000.0,1,Manufacturing
1073,"Manufacture of cocoa, chocolate and sugar confectionery",C,19089000.0,3,Manufacturing
1073,UTENGENEZAJI WA ICE CREAM NA CAKE,C,177000.0,1,Manufacturing
1073,UTENGENEZAJI WA KAHAWA,C,1581000.0,1,Manufacturing
1073,UZALISHAJI WA BISCUITS,C,3829000.0,1,Manufacturing
1073,UZALISHAJI WA ICE CREAM,C,1564000.0,1,Manufacturing
1074,KUZALISHA TAMBI,C,24840000.0,1,Manufacturing
1074,"Manufacture of macaroni, noodles, couscous and similar farinaceous products",C,248000.0,1,Manufacturing
1074,UTENGENEZAJI WA KRIPS,C,45286000.0,1,Manufacturing
1074,UTENGENEZAJI WA TAMBI,C,390000.0,3,Manufacturing
1074,UZALISHAJI WA TAMBI,C,22509000.0,1,Manufacturing
1074,selling of building materials,C,1012000.0,1,Manufacturing
1075,Manufacture of prepared meals and dishes,C,275000.0,1,Manufacturing
1079,HUDUMA YA UTOAJI WA UTENGENEZAJI WA TOMATO,C,13504000.0,1,Manufacturing
1079,KUCHAKATA KARANGA,C,42956000.0,1,Manufacturing
1079,KUCHAKATA NA KUUZA KOROSHO,C,551000.0,1,Manufacturing
1079,KUSAGA VIUNGO,C,3616000.0,3,Manufacturing
1079,KUSAGA VIUNGO VYA PILAU,C,292000.0,1,Manufacturing
1079,KUTENGENEZA VIUNGO,C,221000.0,3,Manufacturing
1079,MANUFACTURE OF SPICES,C,7243000.0,1,Manufacturing
1079,Manufacture of other food products n.e.c.,C,10721500.0,8,Manufacturing
1079,PROCESSING OF COFFEE,C,919000.0,1,Manufacturing
1079,PRODUCTION OF CASHEW NUTS,C,641000.0,1,Manufacturing
1079,PRODUCTION OF FOOD PROCUCTS (KORIE & SUB DROP) NA BEAUTY COSMETICS JUMLA,C,204193000.0,1,Manufacturing
1079,UTENENGENEZAJI WA DAWA ZA MITISHAMBA,C,6285000.0,1,Manufacturing
1079,UTENGENEZAJI VIUNGO VYA CHAKULA,C,8738000.0,1,Manufacturing
1079,UTENGENEZAJI WA BIDHAA ZA VIRUTUBISHO,C,242513000.0,1,Manufacturing
1079,UTENGENEZAJI WA KAHAWA,C,109954000.0,1,Manufacturing
1079,UTENGENEZAJI WA SIAGI YA KARANGA,C,28687000.0,1,Manufacturing
1079,UTENGENEZAJI WA UNGA,C,23242000.0,1,Manufacturing
1079,UTENGENEZAJI WA VIUNGO,C,4771000.0,1,Manufacturing
1079,UTENGENEZAJI WA VIUNGO VYA CHAKULA,C,1752000.0,3,Manufacturing
1079,UTENGENEZAJI WA VIUNGO VYA VYAKULA,C,236524000.0,1,Manufacturing
1079,"UTENGENEZAJI WA VIUNGO, USAGAJI",C,1756000.0,3,Manufacturing
1079,UUZAJI NA UTENGENEZAJI WA VIUNGO,C,3256000.0,1,Manufacturing
1079,UUZAJI WA KAHAWA NA CHAI,C,315000.0,1,Manufacturing
1079,UZALISHAJI NA UUZAJI WA VIRUTUBISHO ASILIA,C,3510000.0,1,Manufacturing
1079,UZALISHAJI WA KOROSHO,C,8035000.0,1,Manufacturing
1079,Uzalishaji wa Soseji,C,826000.0,1,Manufacturing
1080,KUSAGA CHAKULA CHA KUKU,C,2368000.0,1,Manufacturing
1080,KUTENGENEZA CHAKULA CHA KUKU,C,1869500.0,2,Manufacturing
1080,KUTENGENEZA CHAKULA CHA MIFUGO,C,14229500.0,2,Manufacturing
1080,KUTENGENEZA VYAKULA VYA MIFUGO,C,4175000.0,1,Manufacturing
1080,KUTOTOLESHA VIFARANGA,C,2678000.0,1,Manufacturing
1080,MANUFACTURE AND SUPPPLY ANIMAL FEED,C,1915000.0,1,Manufacturing
1080,MANUFACTURE OF ANIMAL FEEDS,C,17729500.0,2,Manufacturing
1080,Manufacture of prepared animal feeds,C,3144000.0,4,Manufacturing
1080,USINDIKAJI WA VYAKULA VYA MIFUGO,C,248000.0,1,Manufacturing
1080,UTENGENEZAJI  WA VYAKULA VYA MIFUGO AU WANYAMA,C,274000.0,1,Manufacturing
1080,UTENGENEZAJI WA CHAKULA CHA MIFUGO,C,2648000.0,1,Manufacturing
1080,"UTENGENEZAJI, USAGAJI WA UNGA UNAOTOKANA NA MIFUPA.",C,156000.0,1,Manufacturing
1080,UZALISHAJI WA CHAKULA CHA MIFUGO,C,2624000.0,3,Manufacturing
1080,UZALISHAJI WA VYAKULA VYA MIFUGO,C,132684000.0,1,Manufacturing
1101,"Distilling, rectifying and blending of spirits",C,72382000.0,1,Manufacturing
1101,KUTENGENEZA VINYWAJI VIKALI,C,4624000.0,1,Manufacturing
1101,MANUFACTURING OF BEVERAGES,C,444000.0,1,Manufacturing
1101,MANUFACTURING OF NON ALCOHOLICAND ALCOHOLIC BEVARAGES,C,9440000.0,1,Manufacturing
1101,MANUFACTURING OF SPIRITS ( KONYAGI),C,41624000.0,1,Manufacturing
1101,MANUFACTURING OF SUNGURA GIN,C,289000.0,1,Manufacturing
1101,UTENGENEZAJI  WA VINYWAJI VIKALI,C,33552000.0,1,Manufacturing
1101,UTENGENEZAJI WA BIA,C,101000.0,1,Manufacturing
1101,UZALISHAJI WA VINYWAJI VIKALI,C,6829000.0,1,Manufacturing
1102,MANUFACTURING OF BEVERAGE,C,3458000.0,1,Manufacturing
1102,Manufacture of wines,C,7399000.0,2,Manufacturing
1102,UTENGENEZAJI WA BANANA WINE,C,329000.0,1,Manufacturing
1102,UTENGENEZAJI WA WINE,C,15222000.0,3,Manufacturing
1102,WINE PRODUCTION,C,137000.0,1,Manufacturing
1103,UTENGENEZAJI WA MVINYO,C,300000.0,1,Manufacturing
1103,UTENGENEZAJI WA VINYWAJI WA BIA,C,209803000.0,1,Manufacturing
1103,UZALISHAJI WA BIA,C,144306000.0,1,Manufacturing
1104,KUTENGENEZA MAJI YA CHUPA,C,2159000.0,1,Manufacturing
1104,KUTENGENEZA VINYWAJI BARID,C,21406000.0,1,Manufacturing
1104,MANUFACTURE OF JUICE,C,34929000.0,1,Manufacturing
1104,MANUFACTURE OF SOFT DRINKS,C,14880000.0,1,Manufacturing
1104,MANUFACTURE OF WATER,C,123501000.0,1,Manufacturing
1104,MANUFACTURED  OF BAVERAGES,C,374000.0,1,Manufacturing
1104,MANUFACTURED OF FOOD AND BEVERAGES,C,4068000.0,1,Manufacturing
1104,MANUFACTURING OF SOFT DRINKS AND BOTTLED WATER,C,1086000.0,1,Manufacturing
1104,MANUFACTURING SALES AND DISTRIBUTION CARBORNATED SOFT DRINKS,C,113000.0,1,Manufacturing
1104,Manufacture of soft drinks; production of mineral waters and other bottled waters,C,2916000.0,6,Manufacturing
1104,PRODUCTION AND SUPPLIER OF CLEANING WATER,C,737000.0,1,Manufacturing
1104,Production of natural mineral waters and other bottled waters,C,7086000.0,1,Manufacturing
1104,UTENGENEZAJI WA BARAFU,C,3186000.0,1,Manufacturing
1104,UTENGENEZAJI WA MAJI,C,23534000.0,1,Manufacturing
1104,UTENGENEZAJI WA VINYWAJI,C,475000.0,1,Manufacturing
1104,UTENGENEZAJI WA VINYWAJI BARIDI COCA COLA,C,14047000.0,1,Manufacturing
1104,UUZAJI WA MAJI JUMLA,C,29937000.0,1,Manufacturing
1104,UUZALISHAJI WA MAJI YA KUNYWA,C,12261000.0,1,Manufacturing
1104,UZALISHAJI WA BIDHAA ZA KIOO,C,37198000.0,1,Manufacturing
1104,UZALISHAJI WA JUISI,C,116738000.0,1,Manufacturing
1104,UZALISHAJI WA MAJI,C,16718000.0,3,Manufacturing
1104,UZALISHAJI WA MAJI YA CHUPA,C,5854000.0,1,Manufacturing
1104,UZALISHAJI WA VINYWAJI BARIDI,C,112066000.0,1,Manufacturing
1200,MANUFACTURING OF CIGARATTES,C,827000.0,1,Manufacturing
1200,MANUFACTURING OF CIGARETTES,C,20825000.0,1,Manufacturing
1200,MANUFACTURING OF SIGARETTES,C,125622000.0,1,Manufacturing
1200,UFUNDI WA MAGARI,C,1383000.0,1,Manufacturing
1200,USHONAJI WA NGUO,C,1268000.0,1,Manufacturing
1200,UZALISHAJI NA UUZAJI WA KAHAWA YA UNGA JUMLA NA REJAREJA,C,4661000.0,1,Manufacturing
1311,MANUFACTURING OF YARN FROM COTTON,C,29215000.0,1,Manufacturing
1311,TAILORING MART.,C,142951000.0,1,Manufacturing
1311,TEXTILE PRODUCTS,C,648000.0,1,Manufacturing
1311,USHONAJI WA NGUO,C,3218000.0,1,Manufacturing
1311,UTENGENEZAJI WA NYWELE,C,1862000.0,1,Manufacturing
1311,UZALISHAJI WA NYWELE ZA BANDIA,C,11231500.0,2,Manufacturing
1311,UZALISHAJI WA VIBERITI,C,6285000.0,1,Manufacturing
1311,UZALISHAJI WA VITU VYA PLASTIC,C,23512000.0,1,Manufacturing
1311,sewing clothes,C,27366000.0,1,Manufacturing
1312,TEXTILES MILLS,C,16876000.0,1,Manufacturing
1313,UCHAPISHAJI WA T SHIRT,C,17686000.0,1,Manufacturing
1313,UTENGENEZAJI NGUO,C,4443000.0,1,Manufacturing
1313,UTENGENEZAJI WA BATIKI,C,915000.0,2,Manufacturing
1313,UTENGENEZAJI WA KUDARIZI KWENYE NGUO,C,489000.0,1,Manufacturing
1313,UTENGENEZAJI WA NGUO,C,1095000.0,1,Manufacturing
1391,Manufacture of knitted and crocheted fabrics,C,94010000.0,2,Manufacturing
1392,KUSHONA SEAT COVER  ZA MAGARI,C,10011000.0,1,Manufacturing
1392,KUTENGENEZA MATURUBAI,C,615000.0,1,Manufacturing
1392,KUTENGENEZA SEAT  COVER ZA MAGARI,C,1353000.0,1,Manufacturing
1392,KUTENGENEZA SEAT COVER,C,3453000.0,4,Manufacturing
1392,KUTENGENEZA TENT,C,45087000.0,1,Manufacturing
1392,MANUFACTURE OF CITY COVER,C,13049000.0,1,Manufacturing
1392,MANUFACTURE OF SEAT COVERS,C,1251000.0,1,Manufacturing
1392,"MANUFACTURE OF UNIFORMS,TENTS,SHOES.SAFETY GEARS",C,544000.0,1,Manufacturing
1392,MANUFACTURING OF SEAT COVERS,C,217000.0,1,Manufacturing
1392,MANUFACTURING SEATCOVER,C,49183000.0,1,Manufacturing
1392,"Manufacture of made-up textile articles, except apparel",C,9482000.0,3,Manufacturing
1392,UTENGENEZAJI WA COVER ZA MAGARI,C,109000.0,1,Manufacturing
1392,UTENGENEZAJI WA MATURUBAI,C,12468000.0,1,Manufacturing
1392,UTENGENEZAJI WA MIKOBA YA VITAMBAA,C,10340000.0,1,Manufacturing
1392,UTENGENEZAJI WA NAILONS BAG,C,194854000.0,1,Manufacturing
1392,UTENGENEZAJI WA SEAT COVER,C,9577000.0,3,Manufacturing
1392,UTENGENEZAJI WA SEAT COVERS,C,1299500.0,2,Manufacturing
1392,UUZAJI NA USHONAJI WA MAPAZIA,C,530000.0,1,Manufacturing
1393,Utengenezaji wa mikeka,C,17345000.0,1,Manufacturing
1394,MANUFACTURER OF GYPSUM,C,9235000.0,1,Manufacturing
1394,MANUFACTURERING OF ROPES,C,151000.0,1,Manufacturing
1394,MANUFACTURING OF ROPES,C,2866000.0,1,Manufacturing
1394,"Manufacture of cordage, rope, twine and netting",C,27744000.0,1,Manufacturing
1394,UTENGENEZAJI WA GRII TAG,C,3646000.0,1,Manufacturing
1394,UTENGENEZAJI WA KAMBA,C,14906000.0,1,Manufacturing
1399,KUDARIZI,C,23433000.0,3,Manufacturing
1399,Manufacture of other textiles n.e.c.,C,43456000.0,5,Manufacturing
1399,USHONAJI WA NGUO,C,4871000.0,1,Manufacturing
1399,UTENGENEZAJI WA MAPAZIA,C,395000.0,1,Manufacturing
1399,UTENGENEZAJI WA TENTS,C,115831000.0,1,Manufacturing
1399,UTENGENEZAJI WA TURUBAI,C,1571000.0,1,Manufacturing
1399,UUZAJI NA USHONAJI WA MAPAZIA,C,401000.0,1,Manufacturing
1410,HUDUMA YA KUSHONA NGUO,C,7678000.0,1,Manufacturing
1410,HUDUMA YA USHONAJI,C,857000.0,6,Manufacturing
1410,HUDUMA YA USHONAJI  WA NGUO,C,21167000.0,1,Manufacturing
1410,HUDUMA YA USHONAJI MITINDO YA NGUO ZA KIKE,C,440000.0,1,Manufacturing
1410,HUDUMA YA USHONAJI NGUO,C,13407000.0,4,Manufacturing
1410,HUDUMA YA USHONAJI WA NGUO,C,7130000.0,4,Manufacturing
1410,HUDUMA YA USHONAJI WA NGUO ZA KIKE,C,42179000.0,1,Manufacturing
1410,HUDUMA YA USHONAJI WA NGUO ZA KIKE NA KIUME,C,500000.0,1,Manufacturing
1410,HUDUMA YA UTENGENEZAJI NGUO,C,16819500.0,2,Manufacturing
1410,HUDUMA YA UTENGENEZAJI WA MAVAZI,C,6502000.0,1,Manufacturing
1410,HUDUMA YA UTENGENEZAJI WA SARE ZA SHULE,C,142000.0,1,Manufacturing
1410,HUDUMA YA UUZAJI WA VITAMBAA  VYA NGUO REJAREJA,C,8259000.0,1,Manufacturing
1410,HUDUMA ZA USHONAJI,C,4116000.0,1,Manufacturing
1410,HUDUMA ZA USHONAJI NGUO,C,926000.0,1,Manufacturing
1410,Huduma ya ushonaji nguo,C,18867000.0,1,Manufacturing
1410,KUSHONA MAGAUNI,C,188539000.0,1,Manufacturing
1410,KUSHONA NA KUUZA NGUO,C,8690500.0,2,Manufacturing
1410,KUSHONA NA KUUZA NGUO ZA KIKE,C,36989500.0,2,Manufacturing
1410,KUSHONA NA KUUZA VITAMBAA NA NGUO NA POCHI,C,24753000.0,1,Manufacturing
1410,KUSHONA NGUO,C,1228000.0,21,Manufacturing
1410,KUSHONA NGUO ZA HARUSI,C,2020000.0,1,Manufacturing
1410,KUSHONA NGUO ZA KIKE,C,6787500.0,4,Manufacturing
1410,KUSHONA NGUO ZA KIKE NA KUUZA,C,932000.0,1,Manufacturing
1410,KUSHONA NGUO ZA KIUME (SUITS),C,145000.0,1,Manufacturing
1410,KUSHONA UNIFOM ZA KAZI NA KUDARIZI,C,916000.0,1,Manufacturing
1410,KUSHUKA NGUO,C,1619000.0,1,Manufacturing
1410,KUTENGENEZA MAVAZI,C,3023500.0,4,Manufacturing
1410,KUTENGENEZA NGUO,C,1464000.0,3,Manufacturing
1410,KUTENGENEZA SALE MBALIMBALI(UNIFORM),C,133881000.0,1,Manufacturing
1410,KUTOA HUDUMA YA KUSHONA NGUO,C,1389000.0,1,Manufacturing
1410,MANUFACTURING OF MALE CLOTHES,C,812000.0,1,Manufacturing
1410,MANUFACTURING OF WOMEN'S CLOTHES,C,182000.0,1,Manufacturing
1410,"Manufacture of wearing apparel, except fur apparel",C,25978000.0,1,Manufacturing
1410,NGOSHYA FUNDI CHEREHANI,C,646000.0,1,Manufacturing
1410,PRODUCTION,C,5259000.0,1,Manufacturing
1410,Production of raw cow milk from cows or buffaloes,C,4285000.0,1,Manufacturing
1410,REPAIR NGUO ZA KIUME,C,152000.0,1,Manufacturing
1410,SEWING CLOTHES,C,6904000.0,1,Manufacturing
1410,TAILORING,C,4823000.0,1,Manufacturing
1410,UFUNDI CHEREHANI,C,418000.0,1,Manufacturing
1410,UFUNDI WA USHONAJI WA NGUO,C,1066000.0,1,Manufacturing
1410,USHINAJI WA NGUO,C,4002000.0,1,Manufacturing
1410,USHOJI WA MA PAZIA,C,3971000.0,1,Manufacturing
1410,USHOMAJI WA NGUO,C,3183000.0,1,Manufacturing
1410,USHONAJI,C,6262000.0,7,Manufacturing
1410,USHONAJI  WA NGUO,C,126000.0,1,Manufacturing
1410,USHONAJI  WA NGUO ZA KIKE KWA REJAREJA,C,8011000.0,1,Manufacturing
1410,USHONAJI NA KUDALIZI NGUO,C,1223000.0,1,Manufacturing
1410,USHONAJI NA UTENGENEZAJI WA VITENGE,C,182000.0,1,Manufacturing
1410,USHONAJI NA UUZAJI NGUO ZA KIKE,C,2611000.0,1,Manufacturing
1410,USHONAJI NA UUZAJI WA NGUO,C,9541000.0,1,Manufacturing
1410,USHONAJI NA UUZAJI WA NGUO AU MAVAZI,C,165500.0,2,Manufacturing
1410,USHONAJI NA UUZAJI WA NGUO REJAREJA,C,2646000.0,3,Manufacturing
1410,USHONAJI NA UUZAJI WA SUTI REJAREJA,C,12581000.0,1,Manufacturing
1410,USHONAJI NA UUZAJI WA VITAMBAA KWENYE DUKA MAALUMU REJAREJA,C,2415000.0,1,Manufacturing
1410,USHONAJI NA UUZAJI WANGUO REJAREJA,C,322000.0,1,Manufacturing
1410,USHONAJI NGUO,C,1248000.0,41,Manufacturing
1410,USHONAJI NGUO NA UUZAJI WA VITAMBAA,C,60752000.0,1,Manufacturing
1410,USHONAJI NGUO ZA KIKE,C,112000.0,1,Manufacturing
1410,USHONAJI NGUO ZA KIKE NA KIUME,C,1262000.0,1,Manufacturing
1410,USHONAJI NGUO ZA KIUME,C,307000.0,1,Manufacturing
1410,USHONAJI VITAMBAA NA UAJI VITAMBAA,C,379000.0,1,Manufacturing
1410,USHONAJI WA  NGUO NA KUUZA REJAREJA,C,158298000.0,1,Manufacturing
1410,USHONAJI WA MAPAZIA,C,133000.0,1,Manufacturing
1410,USHONAJI WA NGUO,C,3129000.0,97,Manufacturing
1410,USHONAJI WA NGUO  ZA KIKE NA KIUME,C,30914000.0,1,Manufacturing
1410,USHONAJI WA NGUO AINA ZOTE,C,3523500.0,2,Manufacturing
1410,USHONAJI WA NGUO AINA ZOTE ZA KIKE NA KIUME,C,579500.0,2,Manufacturing
1410,USHONAJI WA NGUO JUMLA,C,13004000.0,1,Manufacturing
1410,USHONAJI WA NGUO KWA CHEREHANI,C,15330000.0,1,Manufacturing
1410,USHONAJI WA NGUO MBALI MBALI,C,2766000.0,1,Manufacturing
1410,USHONAJI WA NGUO NA DESIGNER,C,141000.0,1,Manufacturing
1410,USHONAJI WA NGUO NA DISIGNER,C,13294000.0,1,Manufacturing
1410,USHONAJI WA NGUO NA KUKODISHA,C,136000.0,1,Manufacturing
1410,USHONAJI WA NGUO NA UUZAJI WA VITENGE,C,102746000.0,1,Manufacturing
1410,USHONAJI WA NGUO NA UZAJI,C,115000.0,1,Manufacturing
1410,USHONAJI WA NGUO REJAREJA,C,3035000.0,1,Manufacturing
1410,USHONAJI WA NGUO ZA KANISA NA PRINTING,C,20479000.0,1,Manufacturing
1410,USHONAJI WA NGUO ZA KIKE,C,3792500.0,28,Manufacturing
1410,USHONAJI WA NGUO ZA KIKE NA KIUME,C,343000.0,7,Manufacturing
1410,USHONAJI WA NGUO ZA KIKE REJA REJA,C,7278000.0,1,Manufacturing
1410,USHONAJI WA NGUO ZA KIKE TU,C,169272000.0,1,Manufacturing
1410,USHONAJI WA NGUO ZA KIKENA KIUME,C,5812000.0,1,Manufacturing
1410,USHONAJI WA NGUO ZA KIUME,C,4703000.0,5,Manufacturing
1410,USHONAJI WA NGUO ZA KIUME NA KIKE,C,7070000.0,1,Manufacturing
1410,USHONAJI WA NGUO ZA WANAWAKE,C,140000.0,1,Manufacturing
1410,USHONAJI WA NGUO ZAKIKE,C,3529000.0,1,Manufacturing
1410,USHONAJI WA SUTI,C,2726000.0,1,Manufacturing
1410,USHONAJI WA SUTI ZA KIUME,C,1125000.0,2,Manufacturing
1410,USHONAJI WA SUTI ZA KIUME NA ZA KIKE,C,605000.0,1,Manufacturing
1410,USHONAJI WA UNIFORM,C,180000.0,1,Manufacturing
1410,USHONAJI WA VITENGE NA UZAJI WAVITENGE REJAREJA,C,15223000.0,1,Manufacturing
1410,USHONANJI WA NGUO ZA KIUME NA KIKE MCHANGANYIKO KWA REJAREJA,C,221721000.0,1,Manufacturing
1410,USHONIJI WA NGUO,C,366000.0,1,Manufacturing
1410,UTENGENEZAJI MAVAZI,C,2054000.0,1,Manufacturing
1410,UTENGENEZAJI NA UUZAJI WA NGUO,C,1951000.0,1,Manufacturing
1410,UTENGENEZAJI NA UZAJI WA SUTI ZA KIUME REJAREJA,C,231000.0,1,Manufacturing
1410,UTENGENEZAJI NGUO,C,3400000.0,1,Manufacturing
1410,UTENGENEZAJI WA MAVAZI,C,2559000.0,3,Manufacturing
1410,UTENGENEZAJI WA NGUO,C,7132000.0,12,Manufacturing
1410,UTENGENEZAJI WA NGUO AINA ZOTE,C,454000.0,1,Manufacturing
1410,UTENGENEZAJI WA NGUO MBALIMBALI,C,5813000.0,1,Manufacturing
1410,UTENGENEZAJI WA NGUO MPYA,C,132215000.0,1,Manufacturing
1410,UTENGENEZAJI WA NGUO NA KUUZA VITENGE KWA REJAREJA,C,5444000.0,1,Manufacturing
1410,UTENGENEZAJI WA NGUO ZA KIKE,C,1083500.0,6,Manufacturing
1410,UTENGENEZAJI WA NGUO ZA KUVAA,C,33682000.0,1,Manufacturing
